27/01/2021 > 15:34:20 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:21 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =0  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:23 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =1  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:24 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =2  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:26 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:32 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:33 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:34 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:34 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:13:37 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:14:15 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:14:17 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =0  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:14:19 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (user_status = 1) AND user_type_id =0  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 17:14:22 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:04 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:11 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:12 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:13 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:14 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:17 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (user_status = 1)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:18 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (user_status = 0)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:20 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:23 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =0  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:24 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =1  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:26 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1) AND user_type_id =2  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:13:28 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY emp_name DESC LIMIT 20 OFFSET 0
27/01/2021 > 19:16:53 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:17:01 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:17:55 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:20:23 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:46:07 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:47:37 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
27/01/2021 > 19:48:06 PM: SELECT user_id, user_name, user_status, employee.emp_name, user_type_id, user_type.user_type_name FROM `user`, `employee`, user_type WHERE user.user_emp_id = employee.emp_id AND user.user_type = user_type.user_type_id AND (1=1)  ORDER BY user_name ASC LIMIT 20 OFFSET 0
